,Subject,Electrode,Frequency,PSD
2876,2,6,77,4.603278502932458e-11
2877,2,6,78,4.511281073854041e-11
2878,2,6,79,4.456877074700283e-11
2879,2,6,80,4.4631615532918e-11
2880,2,7,1,5.054801112107654e-08
2881,2,7,2,4.9393654954191483e-08
2882,2,7,3,3.4673925704982745e-08
2883,2,7,4,2.774615177491143e-08
2884,2,7,5,1.0493098539711454e-08
2885,2,7,6,6.940354157671122e-09
2886,2,7,7,4.7870661681310534e-09
2887,2,7,8,3.8530476011243065e-09
2888,2,7,9,3.231016246437366e-09
2889,2,7,10,2.7713973923210224e-09
2890,2,7,11,2.3700930962192455e-09
2891,2,7,12,1.914314758181114e-09
2892,2,7,13,1.6080604257052352e-09
2893,2,7,14,1.3650953821317156e-09
2894,2,7,15,1.1667011658820519e-09
2895,2,7,16,1.012512503860189e-09
2896,2,7,17,9.616389151316007e-10
2897,2,7,18,9.574556963992902e-10
2898,2,7,19,9.71174035300212e-10
2899,2,7,20,9.887188396733469e-10
2900,2,7,21,9.860091476091328e-10
2901,2,7,22,9.99184168195375e-10
2902,2,7,23,9.946923660640294e-10
2903,2,7,24,9.703898163212528e-10
2904,2,7,25,9.343013140404593e-10
2905,2,7,26,8.580802288811737e-10
2906,2,7,27,7.605761771407731e-10
2907,2,7,28,6.447435500881789e-10
2908,2,7,29,5.333049385800876e-10
2909,2,7,30,4.4061739970296303e-10
2910,2,7,31,3.588841934155989e-10
2911,2,7,32,2.8618367502796876e-10
2912,2,7,33,2.489812416238009e-10
2913,2,7,34,2.1879423420781163e-10
2914,2,7,35,2.0457008376149376e-10
2915,2,7,36,1.92055693934994e-10
2916,2,7,37,1.8614806957176132e-10
2917,2,7,38,1.808893428916448e-10
2918,2,7,39,1.7756818260493004e-10
2919,2,7,40,1.7419379060021662e-10
2920,2,7,41,1.7054244469090088e-10
2921,2,7,42,1.6707851772018963e-10
2922,2,7,43,1.6396942315700031e-10
2923,2,7,44,1.646152011453338e-10
2924,2,7,45,1.6429416541187815e-10
2925,2,7,46,1.5757681713016016e-10
2926,2,7,47,1.4081046161587495e-10
2927,2,7,48,1.4034325367414143e-10
2928,2,7,49,1.362553371645555e-10
2929,2,7,50,1.3789866945241975e-10
2930,2,7,51,1.3557398752486325e-10
2931,2,7,52,1.3537313657833097e-10
2932,2,7,53,1.3159338527030077e-10
2933,2,7,54,1.445040622481157e-10
2934,2,7,55,1.475558358487901e-10
2935,2,7,56,1.4461800473355886e-10
2936,2,7,57,1.4215597780609805e-10
2937,2,7,58,1.367599883436364e-10
2938,2,7,59,1.3393171467306905e-10
2939,2,7,60,1.3326508127515607e-10
2940,2,7,61,1.302056755856267e-10
2941,2,7,62,1.2881733243674212e-10
2942,2,7,63,1.274970496931511e-10
2943,2,7,64,1.267223057543117e-10
2944,2,7,65,1.2465123572371854e-10
2945,2,7,66,1.221858858259771e-10
2946,2,7,67,1.1929848436041644e-10
2947,2,7,68,1.1924988182852163e-10
2948,2,7,69,1.1682526403003418e-10
2949,2,7,70,1.1461130389405222e-10
2950,2,7,71,1.1107042210289095e-10
2951,2,7,72,1.0944386579867026e-10
2952,2,7,73,1.067402341596074e-10
2953,2,7,74,1.0377567236688146e-10
2954,2,7,75,1.0124411291947145e-10
2955,2,7,76,9.937954471790573e-11
2956,2,7,77,9.945175101850734e-11
2957,2,7,78,9.890834417232059e-11
2958,2,7,79,9.803110010810692e-11
2959,2,7,80,9.664343484550798e-11
2960,2,8,1,6.7560627959961576e-09
2961,2,8,2,6.616974502722256e-09
2962,2,8,3,4.928677981620385e-09
2963,2,8,4,4.288949943698872e-09
2964,2,8,5,2.3045078791879456e-09
2965,2,8,6,2.011688924956959e-09
2966,2,8,7,1.8715068854310835e-09
2967,2,8,8,1.8474992401008354e-09
2968,2,8,9,1.7827488218940895e-09
2969,2,8,10,1.6964263247670305e-09
2970,2,8,11,1.5511916799247536e-09
2971,2,8,12,1.373675713006739e-09
2972,2,8,13,1.1705208613666752e-09
2973,2,8,14,1.0093424987522069e-09
2974,2,8,15,8.314694494548704e-10
2975,2,8,16,7.347271248529899e-10
2976,2,8,17,6.757022014155121e-10
2977,2,8,18,6.473094582767654e-10
2978,2,8,19,6.326797821326666e-10
2979,2,8,20,6.160513163093335e-10
2980,2,8,21,5.971253586499918e-10
2981,2,8,22,5.71099111855409e-10
2982,2,8,23,5.39378253229171e-10
2983,2,8,24,5.109832471223201e-10
2984,2,8,25,4.820265764519538e-10
2985,2,8,26,4.4960466173370543e-10
2986,2,8,27,4.108670267918096e-10
2987,2,8,28,3.7122561353016227e-10
2988,2,8,29,3.268816656199634e-10
2989,2,8,30,2.8957378598922387e-10
2990,2,8,31,2.567815756354839e-10
2991,2,8,32,2.2886191962269834e-10
2992,2,8,33,2.031591663086817e-10
2993,2,8,34,1.842696521818552e-10
2994,2,8,35,1.689469174511925e-10
2995,2,8,36,1.6188008716843542e-10
2996,2,8,37,1.5556332591646662e-10
2997,2,8,38,1.468720463960011e-10
2998,2,8,39,1.405480006294539e-10
2999,2,8,40,1.3278452308116083e-10
3000,2,8,41,1.298179255379969e-10
3001,2,8,42,1.280219622928468e-10
3002,2,8,43,1.2777294450515562e-10
3003,2,8,44,1.2684526571268143e-10
3004,2,8,45,1.2322764394473488e-10
3005,2,8,46,1.1927349867164492e-10
3006,2,8,47,1.0844701959151959e-10
3007,2,8,48,1.0741992331351775e-10
3008,2,8,49,1.0401083931359955e-10
3009,2,8,50,9.970739725457672e-11
3010,2,8,51,9.744695590348005e-11
3011,2,8,52,9.431060688009428e-11
3012,2,8,53,9.424637295972561e-11
3013,2,8,54,1.0451064505799654e-10
3014,2,8,55,1.057074703577152e-10
3015,2,8,56,1.047340802802232e-10
3016,2,8,57,1.0257672004858981e-10
3017,2,8,58,9.942297224852503e-11
3018,2,8,59,9.727386557460197e-11
3019,2,8,60,9.393709169735356e-11
3020,2,8,61,9.009312436330671e-11
3021,2,8,62,8.751723892569134e-11
3022,2,8,63,8.641370635903659e-11
3023,2,8,64,8.534327872589435e-11
3024,2,8,65,8.410826864957537e-11
3025,2,8,66,8.199165979745341e-11
3026,2,8,67,7.998501961814468e-11
3027,2,8,68,7.875681878045931e-11
3028,2,8,69,7.82514036197907e-11
3029,2,8,70,7.656453550202464e-11
3030,2,8,71,7.715010976064787e-11
3031,2,8,72,7.724422565894104e-11
3032,2,8,73,7.835708725364565e-11
3033,2,8,74,7.851210485542616e-11
3034,2,8,75,8.022437760576006e-11
3035,2,8,76,7.669863690393764e-11
3036,2,8,77,7.496606788003062e-11
3037,2,8,78,7.451190384102038e-11
3038,2,8,79,7.049665885467458e-11
3039,2,8,80,6.812133447650033e-11
3040,2,9,1,5.442135895219534e-09
3041,2,9,2,5.254980930884802e-09
3042,2,9,3,4.481005674774183e-09
3043,2,9,4,4.582360021698257e-09
3044,2,9,5,3.6038834005469e-09
3045,2,9,6,3.5991704081152393e-09
3046,2,9,7,3.642946257583517e-09
3047,2,9,8,3.7162573203390686e-09
3048,2,9,9,3.677573052953448e-09
3049,2,9,10,3.4313501104300152e-09
3050,2,9,11,2.860890333486294e-09
3051,2,9,12,2.437680844301815e-09
3052,2,9,13,2.0464110572802805e-09
3053,2,9,14,1.8208509592489085e-09
3054,2,9,15,1.6185920390003405e-09
3055,2,9,16,1.5133692563470171e-09
3056,2,9,17,1.431593886901926e-09
3057,2,9,18,1.3755565960383875e-09
3058,2,9,19,1.3125752742146755e-09
3059,2,9,20,1.2171095807421143e-09
3060,2,9,21,1.0801102010747458e-09
3061,2,9,22,9.706588291677405e-10
3062,2,9,23,8.767829647428097e-10
3063,2,9,24,8.115623473870902e-10
3064,2,9,25,7.531237883426515e-10
3065,2,9,26,6.869971063616346e-10
3066,2,9,27,6.026242376379384e-10
3067,2,9,28,5.101850476255526e-10
3068,2,9,29,4.231143901586638e-10
3069,2,9,30,3.3906469308666506e-10
3070,2,9,31,2.6218227932328674e-10
3071,2,9,32,2.0522401555961882e-10
3072,2,9,33,1.6228926935938795e-10
3073,2,9,34,1.3431913765617782e-10
3074,2,9,35,1.1594109518233698e-10
3075,2,9,36,1.0087027381599507e-10
3076,2,9,37,8.853458254384772e-11
3077,2,9,38,7.872803419870915e-11
3078,2,9,39,7.145843644923332e-11
3079,2,9,40,6.486299483993632e-11
3080,2,9,41,5.932082884583242e-11
3081,2,9,42,5.564981126710739e-11
3082,2,9,43,5.37101995773791e-11
3083,2,9,44,5.122923434151506e-11
3084,2,9,45,4.946712753064497e-11
3085,2,9,46,4.72407614284346e-11
3086,2,9,47,4.193025150608253e-11
3087,2,9,48,4.029222626648619e-11
3088,2,9,49,3.908245424930773e-11
3089,2,9,50,3.7969184855011763e-11
3090,2,9,51,3.662557975252605e-11
3091,2,9,52,3.46816643621539e-11
3092,2,9,53,3.360766453089513e-11
3093,2,9,54,3.5786108433367906e-11
3094,2,9,55,3.5734960085050035e-11
3095,2,9,56,3.4026361504950315e-11
3096,2,9,57,3.269470892060653e-11
3097,2,9,58,3.07581223236916e-11
3098,2,9,59,2.949819729107246e-11
3099,2,9,60,2.833260723569522e-11
3100,2,9,61,2.659526559045319e-11
3101,2,9,62,2.5396476803812947e-11
3102,2,9,63,2.4808873054269118e-11
3103,2,9,64,2.3842152323634583e-11
3104,2,9,65,2.3434497631236138e-11
3105,2,9,66,2.274907502075348e-11
3106,2,9,67,2.2178685471839158e-11
3107,2,9,68,2.172218311466566e-11
3108,2,9,69,2.129409503005232e-11
3109,2,9,70,2.1003363956444354e-11
3110,2,9,71,2.055906595732186e-11
3111,2,9,72,2.0191343533261837e-11
3112,2,9,73,1.9835978992717978e-11
3113,2,9,74,1.9575138085632713e-11
3114,2,9,75,1.9196745079626843e-11
3115,2,9,76,1.8860327077469973e-11
3116,2,9,77,1.8553626190972832e-11
3117,2,9,78,1.8235308678336236e-11
3118,2,9,79,1.7716472427372383e-11
3119,2,9,80,1.7228873892273168e-11
3120,2,10,1,4.995835497467972e-09
3121,2,10,2,4.845983158021099e-09
3122,2,10,3,4.2241240455317e-09
3123,2,10,4,4.426048186525228e-09
3124,2,10,5,3.624980276071982e-09
3125,2,10,6,3.626808749087003e-09
3126,2,10,7,3.676647704731014e-09
3127,2,10,8,3.731110929598603e-09
3128,2,10,9,3.6524388437805844e-09
3129,2,10,10,3.42537549527312e-09
3130,2,10,11,2.868909358257856e-09
3131,2,10,12,2.433766317365383e-09
3132,2,10,13,2.0443483280172254e-09
3133,2,10,14,1.869241096371054e-09
3134,2,10,15,1.7230969280128228e-09
3135,2,10,16,1.6080827616971879e-09
3136,2,10,17,1.5158132682463139e-09
3137,2,10,18,1.4588872603184556e-09
3138,2,10,19,1.4112430123652654e-09
3139,2,10,20,1.3253945386319705e-09
3140,2,10,21,1.1969409314934918e-09
3141,2,10,22,1.0972289045390936e-09
3142,2,10,23,1.0212974011961904e-09
3143,2,10,24,9.836255508141944e-10
3144,2,10,25,9.281361080357086e-10
3145,2,10,26,8.414602688709879e-10
3146,2,10,27,7.522420625449113e-10
3147,2,10,28,6.412052657622764e-10
3148,2,10,29,5.412337548616247e-10
3149,2,10,30,4.353928500094907e-10
3150,2,10,31,3.365800676098948e-10
3151,2,10,32,2.5608487627562517e-10
3152,2,10,33,1.9783873774411754e-10
3153,2,10,34,1.5813364965034052e-10
3154,2,10,35,1.3276309108415955e-10
3155,2,10,36,1.1462665869076853e-10
3156,2,10,37,9.960140724911932e-11
3157,2,10,38,8.636348105889686e-11
3158,2,10,39,7.690430660069119e-11
3159,2,10,40,7.015080915640201e-11
3160,2,10,41,6.526827818497179e-11
3161,2,10,42,6.229977497498281e-11
3162,2,10,43,6.017783391897638e-11
3163,2,10,44,5.837326129240547e-11
3164,2,10,45,5.6713469582146996e-11
3165,2,10,46,5.418081962657441e-11
3166,2,10,47,4.8630929185799006e-11
3167,2,10,48,4.577769050085948e-11
3168,2,10,49,4.306379557825559e-11
3169,2,10,50,4.1662837376110905e-11
3170,2,10,51,3.938771841950484e-11
3171,2,10,52,3.751959783882527e-11
3172,2,10,53,3.569183625655739e-11
3173,2,10,54,3.800772525924806e-11
3174,2,10,55,3.819785050631999e-11
3175,2,10,56,3.688987376584796e-11
3176,2,10,57,3.471133975897507e-11
3177,2,10,58,3.298297667041347e-11
3178,2,10,59,3.240410706726384e-11
3179,2,10,60,3.152705229892241e-11
3180,2,10,61,2.990049357829837e-11
3181,2,10,62,2.8600836592248625e-11
3182,2,10,63,2.7693688267285262e-11
3183,2,10,64,2.6363951011079376e-11
3184,2,10,65,2.574774745493487e-11
3185,2,10,66,2.4678832289469817e-11
3186,2,10,67,2.4101217113693882e-11
3187,2,10,68,2.366885089360251e-11
3188,2,10,69,2.323656023116495e-11
3189,2,10,70,2.3074337013575188e-11
3190,2,10,71,2.2948741606278533e-11
3191,2,10,72,2.2148112349777505e-11
3192,2,10,73,2.148855336731044e-11
3193,2,10,74,2.1087410053653047e-11
3194,2,10,75,2.0182395593329485e-11
3195,2,10,76,1.9753560251574824e-11
3196,2,10,77,1.935738361900576e-11
3197,2,10,78,1.8687095311797976e-11
3198,2,10,79,1.835761713882376e-11
3199,2,10,80,1.8253353914823295e-11
3200,2,11,1,9.722836402050177e-09
3201,2,11,2,9.456176464076554e-09
3202,2,11,3,6.96565320315832e-09
3203,2,11,4,6.0856172074185266e-09
3204,2,11,5,3.4221456328365876e-09
3205,2,11,6,2.844856352232117e-09
3206,2,11,7,2.5508782267091616e-09
3207,2,11,8,2.4137013135412904e-09
3208,2,11,9,2.306081796017179e-09
3209,2,11,10,2.204153958418539e-09
3210,2,11,11,2.0002903678476902e-09
3211,2,11,12,1.696473367172456e-09
3212,2,11,13,1.4348966665113855e-09
3213,2,11,14,1.2840067824319213e-09
3214,2,11,15,1.1538196513106819e-09
3215,2,11,16,1.0396306159725589e-09
3216,2,11,17,9.80091701667896e-10
3217,2,11,18,9.464931975090321e-10
3218,2,11,19,9.65861686162178e-10
3219,2,11,20,9.810980493783662e-10
3220,2,11,21,9.641102189955604e-10
3221,2,11,22,9.704487233251459e-10
3222,2,11,23,9.862128337979862e-10
3223,2,11,24,9.942403846213041e-10
3224,2,11,25,9.686740507874763e-10
3225,2,11,26,9.058760019126554e-10
3226,2,11,27,8.213698992991654e-10
3227,2,11,28,7.106418185753426e-10
3228,2,11,29,5.973126919615174e-10
3229,2,11,30,4.8907709554217e-10
3230,2,11,31,3.8527795585977683e-10
3231,2,11,32,2.952017406533428e-10
3232,2,11,33,2.4151101159880553e-10
3233,2,11,34,1.9966817607650467e-10
3234,2,11,35,1.7454522981290465e-10
3235,2,11,36,1.5760319515217388e-10
3236,2,11,37,1.5010376660925794e-10
3237,2,11,38,1.4348849828446766e-10
3238,2,11,39,1.4078289260203556e-10
3239,2,11,40,1.3587168140983643e-10
3240,2,11,41,1.3131570902243651e-10
3241,2,11,42,1.263418084683326e-10
3242,2,11,43,1.234938271566202e-10
3243,2,11,44,1.219880085749281e-10
3244,2,11,45,1.1983323111224293e-10
3245,2,11,46,1.1604899288737276e-10
3246,2,11,47,1.0405250013968361e-10
3247,2,11,48,1.0131904287036567e-10
3248,2,11,49,9.836810428972069e-11
3249,2,11,50,9.995786594494837e-11
3250,2,11,51,9.937713628095294e-11
3251,2,11,52,9.968711785818948e-11
3252,2,11,53,9.77688546236778e-11
3253,2,11,54,1.0499065793306152e-10
3254,2,11,55,1.0808286825097538e-10
3255,2,11,56,1.089094703566138e-10
3256,2,11,57,1.0802969235452011e-10
3257,2,11,58,1.0243683131025523e-10
3258,2,11,59,1.0079266729918597e-10
3259,2,11,60,9.928673216624203e-11
3260,2,11,61,9.778417933670183e-11
3261,2,11,62,9.537364430467739e-11
3262,2,11,63,9.239239586422035e-11
3263,2,11,64,9.014492743970749e-11
3264,2,11,65,8.923328913984504e-11
3265,2,11,66,8.822349444253769e-11
3266,2,11,67,8.637605800636499e-11
3267,2,11,68,8.614600666066818e-11
3268,2,11,69,8.890368527960946e-11
3269,2,11,70,9.042238998247828e-11
3270,2,11,71,9.00926414737744e-11
3271,2,11,72,8.949784711548516e-11
3272,2,11,73,8.612040163654301e-11
3273,2,11,74,8.349447917614022e-11
3274,2,11,75,8.180736771530438e-11
3275,2,11,76,7.929618479046374e-11
3276,2,11,77,7.471347515002593e-11
3277,2,11,78,7.097558565083011e-11
3278,2,11,79,6.920369015858351e-11
3279,2,11,80,6.899184576767219e-11
3280,2,12,1,2.1364510750088388e-08
3281,2,12,2,2.0980112123907175e-08
3282,2,12,3,1.4873257426548502e-08
3283,2,12,4,1.2006152450398914e-08
3284,2,12,5,4.640098063972508e-09
3285,2,12,6,3.4412419089994382e-09
3286,2,12,7,2.797399833301162e-09
3287,2,12,8,2.5825777322978217e-09
3288,2,12,9,2.366011410129577e-09
3289,2,12,10,2.1535690293238597e-09
3290,2,12,11,1.9144975998372245e-09
3291,2,12,12,1.6159890157025892e-09
3292,2,12,13,1.3579203463965189e-09
3293,2,12,14,1.1200605022777226e-09
3294,2,12,15,9.123790666214652e-10
3295,2,12,16,7.725779926921167e-10
3296,2,12,17,7.006092483062106e-10
3297,2,12,18,6.692077463087389e-10
3298,2,12,19,6.391169669573096e-10
3299,2,12,20,6.178670107003122e-10
3300,2,12,21,5.735148986683962e-10
3301,2,12,22,5.36813264175877e-10
3302,2,12,23,4.988948349737932e-10
3303,2,12,24,4.726571648561517e-10
3304,2,12,25,4.491372002237302e-10
3305,2,12,26,4.2462977837082995e-10
3306,2,12,27,3.8627890649631355e-10
3307,2,12,28,3.5292446099797244e-10
3308,2,12,29,3.293715842563352e-10
3309,2,12,30,3.000121556938609e-10
3310,2,12,31,2.7035863198612655e-10
3311,2,12,32,2.4803865858418043e-10
3312,2,12,33,2.4738179626746565e-10
3313,2,12,34,2.468803217232405e-10
3314,2,12,35,2.5006950621789675e-10
3315,2,12,36,2.4691803260140395e-10
3316,2,12,37,2.476832554164949e-10
3317,2,12,38,2.4920279054395144e-10
3318,2,12,39,2.502107095953542e-10
3319,2,12,40,2.5553055281321093e-10
3320,2,12,41,2.463018878561167e-10
3321,2,12,42,2.377224377157658e-10
3322,2,12,43,2.2950760413085799e-10
3323,2,12,44,2.32677660096826e-10
3324,2,12,45,2.363995864816398e-10
3325,2,12,46,2.295314691830739e-10
3326,2,12,47,2.0773200641619106e-10
3327,2,12,48,2.0352110597080654e-10
3328,2,12,49,2.0252290545692754e-10
3329,2,12,50,2.0882708035365966e-10
3330,2,12,51,2.2786659237550956e-10
3331,2,12,52,2.340459936073301e-10
3332,2,12,53,2.3412849836609276e-10
3333,2,12,54,2.473999841086371e-10
3334,2,12,55,2.5353913665044753e-10
3335,2,12,56,2.554974038185108e-10
3336,2,12,57,2.5260055504137607e-10
3337,2,12,58,2.2991980058460954e-10
3338,2,12,59,2.1630669459612711e-10
3339,2,12,60,2.2346869666839433e-10
3340,2,12,61,2.2406797819095342e-10
3341,2,12,62,2.2746529493608013e-10
3342,2,12,63,2.3155240123797498e-10
3343,2,12,64,2.3088485742277433e-10
3344,2,12,65,2.297158588454788e-10
3345,2,12,66,2.2878493623594558e-10
3346,2,12,67,2.239773077808565e-10
3347,2,12,68,2.2526377979421216e-10
3348,2,12,69,2.2937923561452498e-10
3349,2,12,70,2.095792784787298e-10
3350,2,12,71,2.0548641428885412e-10
3351,2,12,72,1.9767413589666985e-10
3352,2,12,73,1.933080261967818e-10
3353,2,12,74,1.8791693264218838e-10
3354,2,12,75,1.8044389933575947e-10
3355,2,12,76,1.7949308367081281e-10
3356,2,12,77,1.8284320391192778e-10
3357,2,12,78,1.7731023816870584e-10
3358,2,12,79,1.803959905546773e-10
3359,2,12,80,1.8080405367754893e-10
3360,2,13,1,7.431844528111486e-09
3361,2,13,2,7.16865930167511e-09
3362,2,13,3,5.376119719438549e-09
3363,2,13,4,4.747868239544528e-09
3364,2,13,5,2.6272374008985213e-09
3365,2,13,6,2.2782985922093924e-09
3366,2,13,7,2.15624920999721e-09
3367,2,13,8,2.1589328047432445e-09
3368,2,13,9,2.154186905314006e-09
3369,2,13,10,2.1709929060587674e-09
3370,2,13,11,2.0690114769712464e-09
3371,2,13,12,1.9943766368258406e-09
3372,2,13,13,1.874356731498514e-09
3373,2,13,14,1.8214288404364091e-09
3374,2,13,15,1.8311666802041326e-09
3375,2,13,16,1.9216815186429896e-09
3376,2,13,17,2.0083250369271515e-09
3377,2,13,18,2.216544273720152e-09
3378,2,13,19,2.400750474401655e-09
3379,2,13,20,2.5842144435060663e-09
3380,2,13,21,2.6906238817684533e-09
3381,2,13,22,2.8201060821267984e-09
3382,2,13,23,2.8723309902261634e-09
3383,2,13,24,2.8699248099211437e-09
3384,2,13,25,2.859731990001073e-09
3385,2,13,26,2.8676035891749092e-09
3386,2,13,27,2.8628349804713515e-09
3387,2,13,28,2.9722024121327623e-09
3388,2,13,29,2.959048146815242e-09
3389,2,13,30,2.890778038739561e-09
3390,2,13,31,2.890610655668313e-09
3391,2,13,32,2.8663167673534373e-09
3392,2,13,33,2.713059502197721e-09
3393,2,13,34,2.7450188650204098e-09
3394,2,13,35,2.56481526009248e-09
3395,2,13,36,2.5680636179763216e-09
3396,2,13,37,2.5843107308274733e-09
3397,2,13,38,2.5298157981712552e-09
3398,2,13,39,2.4585460006385714e-09
3399,2,13,40,2.418798793643847e-09
3400,2,13,41,2.325705779748647e-09
3401,2,13,42,2.329979116652081e-09
3402,2,13,43,2.294817682563662e-09
3403,2,13,44,2.321448880342116e-09
3404,2,13,45,2.3100863759426214e-09
3405,2,13,46,2.1821945460130222e-09
3406,2,13,47,2.005288065699063e-09
3407,2,13,48,2.061698903395777e-09
3408,2,13,49,1.9798578595793313e-09
3409,2,13,50,1.982881940378653e-09
3410,2,13,51,1.965530180555479e-09
3411,2,13,52,1.8287342124479237e-09
3412,2,13,53,1.8905279696964433e-09
3413,2,13,54,2.1129436729768964e-09
3414,2,13,55,2.098934671902122e-09
3415,2,13,56,2.101514272842316e-09
3416,2,13,57,2.087114865694752e-09
3417,2,13,58,1.9929615264161214e-09
3418,2,13,59,1.9567707060503814e-09
3419,2,13,60,1.9248278991394207e-09
3420,2,13,61,1.8579865128078734e-09
3421,2,13,62,1.8327380356033315e-09
3422,2,13,63,1.8582012552675797e-09
3423,2,13,64,1.8761500944897173e-09
3424,2,13,65,1.8232499430722113e-09
3425,2,13,66,1.8207272937347038e-09
3426,2,13,67,1.764581677548807e-09
3427,2,13,68,1.748776320283668e-09
3428,2,13,69,1.7170783143265371e-09
3429,2,13,70,1.6599837767097497e-09
3430,2,13,71,1.6242893266685242e-09
3431,2,13,72,1.6002758542655856e-09
3432,2,13,73,1.6211140963163532e-09
3433,2,13,74,1.5768704092830916e-09
3434,2,13,75,1.5941128708715727e-09
3435,2,13,76,1.5635223137346915e-09
3436,2,13,77,1.538005531872112e-09
3437,2,13,78,1.4780148164766138e-09
3438,2,13,79,1.47180676665996e-09
3439,2,13,80,1.4930538272441196e-09
3440,2,14,1,3.467735228901254e-09
3441,2,14,2,3.364688081338711e-09
3442,2,14,3,2.5559141306768237e-09
3443,2,14,4,2.376693691603421e-09
3444,2,14,5,1.612593162566638e-09
3445,2,14,6,1.5483012879631297e-09
3446,2,14,7,1.5747577094577957e-09
3447,2,14,8,1.6516546086760782e-09
3448,2,14,9,1.7060911598159342e-09
3449,2,14,10,1.6644768051660027e-09
3450,2,14,11,1.5685855400627243e-09
3451,2,14,12,1.3960978562500323e-09
3452,2,14,13,1.181325293482891e-09
3453,2,14,14,1.0197444827312231e-09
3454,2,14,15,8.723366638934361e-10
3455,2,14,16,7.587647781482116e-10
3456,2,14,17,6.938454315830104e-10
3457,2,14,18,6.782301062986397e-10
3458,2,14,19,6.788015207011115e-10
3459,2,14,20,6.640371945771033e-10
3460,2,14,21,6.171819868451669e-10
3461,2,14,22,5.639889964909102e-10
3462,2,14,23,5.055962174749219e-10
3463,2,14,24,4.532305035947875e-10
3464,2,14,25,4.0167365876475267e-10
3465,2,14,26,3.5414435219023113e-10
3466,2,14,27,2.964940740156294e-10
3467,2,14,28,2.462839575655613e-10
3468,2,14,29,2.0158445689151043e-10
3469,2,14,30,1.7175556552247514e-10
3470,2,14,31,1.4665589140514378e-10
3471,2,14,32,1.2661571569678579e-10
3472,2,14,33,1.1147823193170833e-10
3473,2,14,34,9.972728459417305e-11
3474,2,14,35,8.947306785841415e-11
3475,2,14,36,8.121255428266487e-11
3476,2,14,37,7.303547379566825e-11
3477,2,14,38,6.447700902965121e-11
3478,2,14,39,5.908051281452621e-11
3479,2,14,40,5.385737513308526e-11
3480,2,14,41,4.9722274012922156e-11
3481,2,14,42,4.741015533229709e-11
3482,2,14,43,4.607783181061756e-11
3483,2,14,44,4.524730515094375e-11
3484,2,14,45,4.469702162191686e-11
3485,2,14,46,4.3415968930396335e-11
3486,2,14,47,3.91225427809271e-11
3487,2,14,48,3.9001348228601434e-11
3488,2,14,49,3.8584719010160784e-11
3489,2,14,50,3.844067238338184e-11
3490,2,14,51,3.7027747956407193e-11
3491,2,14,52,3.621100173245576e-11
3492,2,14,53,3.4911707087401366e-11
3493,2,14,54,3.806270557520365e-11
3494,2,14,55,3.830617786637635e-11
3495,2,14,56,3.683625058204447e-11
3496,2,14,57,3.568593704107162e-11
3497,2,14,58,3.3775955220652855e-11
3498,2,14,59,3.2998618584029585e-11
3499,2,14,60,3.1810696359114536e-11
3500,2,14,61,3.087259770362166e-11
3501,2,14,62,2.9424454879907786e-11
3502,2,14,63,2.874897395280382e-11
3503,2,14,64,2.7827696961717675e-11
3504,2,14,65,2.7357654459925277e-11
3505,2,14,66,2.6498447068414238e-11
3506,2,14,67,2.620214735960946e-11
3507,2,14,68,2.5635119912488432e-11
3508,2,14,69,2.4907695549276204e-11
3509,2,14,70,2.46401134776319e-11
3510,2,14,71,2.5171961319733266e-11
3511,2,14,72,2.4827611012519046e-11
3512,2,14,73,2.4759878396763082e-11
3513,2,14,74,2.4904138636897897e-11
3514,2,14,75,2.4795187326546667e-11
3515,2,14,76,2.4651954631820133e-11
3516,2,14,77,2.48470338901655e-11
3517,2,14,78,2.4381538149368782e-11
3518,2,14,79,2.364960669710536e-11
3519,2,14,80,2.3824861006180415e-11
3520,2,15,1,3.894239958544533e-09
3521,2,15,2,3.7890867618908905e-09
3522,2,15,3,3.2912471860406668e-09
3523,2,15,4,3.387299508310504e-09
3524,2,15,5,2.8286917248687176e-09
3525,2,15,6,2.842863636996423e-09
3526,2,15,7,2.894164727279038e-09
3527,2,15,8,2.9391302352618096e-09
3528,2,15,9,2.8730773281959886e-09
3529,2,15,10,2.656548068264726e-09
3530,2,15,11,2.250196719230445e-09
3531,2,15,12,1.8931800343031803e-09
3532,2,15,13,1.5184608898377094e-09
3533,2,15,14,1.3345451245599281e-09
3534,2,15,15,1.2240038344721104e-09
3535,2,15,16,1.157573382151825e-09
3536,2,15,17,1.1072163649467032e-09
3537,2,15,18,1.0617638396885537e-09
3538,2,15,19,1.0224735952147219e-09
3539,2,15,20,9.421723946853129e-10
3540,2,15,21,8.13521888922851e-10
3541,2,15,22,7.031572353032762e-10
3542,2,15,23,5.83803143739833e-10
3543,2,15,24,5.132909418430202e-10
3544,2,15,25,4.583919820652607e-10
3545,2,15,26,3.9894236389793006e-10
3546,2,15,27,3.4531755993047375e-10
3547,2,15,28,2.928289061807681e-10
3548,2,15,29,2.484355439191886e-10
3549,2,15,30,2.0668976716156232e-10
3550,2,15,31,1.684412867307675e-10
3551,2,15,32,1.3761065336235473e-10
3552,2,15,33,1.142577772132693e-10
3553,2,15,34,9.793363789674065e-11
3554,2,15,35,8.581228819405562e-11
3555,2,15,36,7.569952055719355e-11
3556,2,15,37,6.715539079731115e-11
3557,2,15,38,6.010150406616593e-11
3558,2,15,39,5.5443688345683535e-11
